Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,20,100,10000,1,22.5,22.5,30,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.0,-0.0,-10.201263889670372,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.03022267855704,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.744095228612423,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.393686816096306,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-10.471687984419987,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.009573670104146,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.78203459084034,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.542413242161274,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.27509494824335,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.984012939035892,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.092003732919693,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.323434742167592,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.914765924215317,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.86149173974991,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.10328407585621,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-39.00200519710779,-451.0,-0.0,-0.0
-0.0,-0.0,-9.458880960941315,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-27.717175289988518,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.224669098854065,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.611898839473724,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.271072968840599,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.65331429243088,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.89567209780216,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-36.269531577825546,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-9.65885217487812,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.08592547662556,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.14341289177537,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.828555665910244,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-9.718183100223541,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.146235272288322,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.92675206065178,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.120609253644943,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.327999223023653,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-41.03696438902989,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-16.571940418332815,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-44.552206352353096,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.079447653144598,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.058270137757063,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.814565427601337,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.648469984531403,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-10.167351201176643,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.042892772704363,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.005545154213905,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.608079305384308,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.949937999248505,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.797975312918425,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-34.71967116370797,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-33.634869657456875,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-10.083576545119286,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.257695764303207,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.98916457593441,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.86604943871498,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-9.69805520772934,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.313201954355463,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.317401826381683,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.11858533322811,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.828806936740875,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.73415286839008,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.61265656352043,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.06573625653982,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.178069457411766,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.08051524311304,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.816439382731915,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-33.053554475307465,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-9.459712818264961,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.36059834063053,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.619853779673576,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.33853206038475,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-10.63594377040863,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.20838136039674,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.06474503915524,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.540720880031586,-451.0,-0.0,-0.0
-0.0,-0.0,-10.221011888235807,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.75073765590787,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.46442027762532,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-33.69756942987442,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.730906538199633,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.328706927597523,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.693251826334745,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.66448998451233,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.659150689840317,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.73496555379825,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.667827278375626,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.99892124533653,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.576544344425201,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.186948992311954,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.69909428060055,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-39.88972822576761,-451.0,-0.0,-0.0
-0.0,-0.0,-10.52144861407578,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.11142659187317,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-38.64265675842762,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-20.569219827651978,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-10.008166573941708,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.425719283521175,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-38.857361546950415,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-41.80350896716118,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.322798609733582,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.12428008019924,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.23452916741371,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.98785090446472,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-11.23113752156496,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.336705673485994,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-33.67477609962225,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-36.41503036022186,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-9.866753911599517,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.709342371672392,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.47077637538314,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.112336218357086,-451.0,-0.0,-0.0
-0.0,-0.0,-9.4588782787323,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.11233571730554,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.589685834944248,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.78012079000473,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-10.45054734684527,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.447447976330295,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-34.99383554048836,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-42.90794920921326,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.315131783485413,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.25255399942398,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.824841767549515,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-36.12640634179115,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.274811029434204,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-41.36645593494177,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-36.58038669731468,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-47.84366215020418,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-9.29406750202179,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-19.769705908373,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-44.53373138606548,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-42.88868689537048,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.504165351390839,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-40.371093071997166,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-21.478099814150482,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-18.566997848451138,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-9.058961808681488,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.973944287747145,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.183273822069168,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.075107857584953,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-8.858968794345856,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.763672471046448,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.991567730903625,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.40419451892376,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.884492486715317,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.75574991106987,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.56403462588787,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.266946613788605,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-10.683639716356993,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.30948283523321,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.844728967174888,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.70827593654394,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-9.82724765688181,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.68145501241088,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.22466041147709,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.647575721144676,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-10.806880686432123,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.25873586907983,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-43.266483411192894,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-35.856432270258665,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-9.454694002866745,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-38.13040374405682,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-41.582744151353836,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-19.72991082072258,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.206805765628815,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.4061585618183,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.347095996141434,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.38643401861191,-451.0,-0.0,-0.0
-0.0,-0.0,-8.812933206558228,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-39.380851186811924,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.378832295536995,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.05883626639843,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.658897742629051,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.786462657153606,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.475773707032204,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.262422561645508,-451.0,-0.0,-0.0
-0.0,-0.0,-10.309113532304764,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.05605021119118,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.62818732112646,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.472062580287457,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-10.046309888362885,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-39.32787182275206,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-33.66332022100687,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-40.70638657361269,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.0727373752743,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.012653902173042,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.583683595061302,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.55312765017152,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.804126769304276,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.18098437786102,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-35.23056845366955,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.42289900034666,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.856742575764656,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.1955883577466,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.849832244217396,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.553902089595795,-451.0,-0.0,-0.0
-0.0,-0.0,-9.2638991009444,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.973502680659294,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.01935777068138,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-42.03050470352173,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.29438978433609,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.903427351266146,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.181622456759214,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.831371039152145,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.431815564632416,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.406438678503036,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.1825135871768,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.2062851190567,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.536916941404343,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.228797018527985,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.00132053345442,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.34667743742466,-451.0,-0.0,-0.0
-0.0,-0.0,-12.212519124150276,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-50.99811451509595,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-23.14822818338871,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-51.788493767380714,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.28564304113388,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-34.52160657197237,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-39.77089872211218,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-19.687889456748962,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-9.324111461639404,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-35.12212845683098,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-45.465972781181335,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-20.62307783961296,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-10.800661988556385,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.475889090448618,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-33.77580110728741,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-42.77233325690031,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0
-0.0,-0.0,-10.15044191479683,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.33782124519348,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.88142918050289,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.96702951192856,-451.0,-0.0,-13.612274169921875,-451.0,-0.0
-0.0,-0.0,-9.850918639451265,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.38503649458289,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.86598829715513,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.62661552801728,-451.0,-0.0,-0.0
-0.0,-0.0,-9.723207473754883,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.82522404193878,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.726986199617386,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.398046404123306,-451.0,-0.0,-0.0
-0.0,-0.0,-8.967427372932434,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.064219161868095,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.86099089682102,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-38.65828052163124,-451.0,-0.0,-0.0
-0.0,-0.0,-10.249290823936462,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.266609232872725,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.52942395582795,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.129340102896094,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-8.529033899307251,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.661899597384036,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.65917955338955,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.814331203699112,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.422852203249931,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.01967214047909,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-41.65555948179099,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-39.005808502435684,-451.0,-0.0,-0.0
-0.0,-0.0,-9.608757723122835,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.538611985743046,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.23283466498833,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.35614234209061,-451.0,-0.0,-13.612274169921875,-451.0
-0.0,-0.0,-9.973907172679901,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.76831927150488,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.43372184038162,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.03956617414951,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.68058899231255,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-17.688143208622932,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-37.592161051929,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-24.213506162166595,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0
-0.0,-0.0,-9.943001113831997,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.555983312427998,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.394270844757557,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.46280021965504,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.89152543246746,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.65139360446483,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-40.60272181034088,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-18.440836254507303,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-9.139226794242859,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.631492964923382,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.07324056327343,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.054284691810608,-451.0,-0.0,-0.0,-32.91364288330078

-0.0,-0.0,-9.985639065504074,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.908054319676012,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.3392219543457,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.58856223523617,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.884985506534576,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.67129633203149,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.79666746221483,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.621711403131485,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-10.625403588172048,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.415013308404014,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.5677041746676,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-37.96806637942791,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.179317925591022,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.017849946394563,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.934065468609333,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.78691589832306,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.127170711755753,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-29.022897069342434,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.140618519857526,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-36.25654919072986,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.344762444496155,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.705281511181965,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-27.04535786807537,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-27.79317979514599,-451.0,-0.0,-0.0,-32.91364288330078
-0.0,-0.0,-10.043803334236145,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.545651730149984,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.34887310117483,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.06168660521507,-451.0,-0.0,-0.0
